"WY" "source" "system.index" "image_date" "mean" "median" "std" "variance" "date" "meadow" "DOY" "DOWY" "WYTYPE"
"3144" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080711" 1120080711 1215734400000 0.29608083171631 0.300089985132217 0.0567153701413128 0.00321663321026611 "20080711" "Carter" 193 285 "C"
"3145" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080711" 1120080711 1215734400000 0.186359344902159 0.185578662488196 0.117991832793846 0.0139220726060509 "20080711" "VanNorden" 193 285 "C"
"3146" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080508" 1120080508 1210204800000 0.0560400771157844 0.0790734546525138 0.0994721128244556 0.00989470122976123 "20080508" "Carter" 129 221 "C"
"3147" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080913" 1120080913 1.221264e+12 0.0359028957584172 0.0211853626649827 0.104736599490088 0.0109697552727472 "20080913" "VanNorden" 257 349 "C"
"3148" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080101" 1220080101 1199145600000 NA NA NA NA "20080101" "Childs" 1 93 "C"
"3149" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080202" 1220080202 1201910400000 0.488643399143555 0.541843144517196 0.164618340795055 0.027099198126117 "20080202" "Childs" 33 125 "C"
"3150" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080609" 1220080609 1212969600000 0.239579280782769 0.251514032483101 0.0768692807042729 0.0059088863159923 "20080609" "Carter" 161 253 "C"
"3151" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080609" 1120080609 1212969600000 0.269808047134942 0.267469495534897 0.045671279283638 0.00208586575140406 "20080609" "Cow" 161 253 "C"
"3152" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080508" 1220080508 1210204800000 0.236755355539919 0.201729172597761 0.124548103420533 0.0155122300656517 "20080508" "Childs" 129 221 "C"
"3153" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080101" 1120080101 1199145600000 NA NA NA NA "20080101" "Carter" 1 93 "C"
"3154" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080812" 1120080812 1218499200000 0.234078987783522 0.239510218302409 0.0851423595229489 0.00724922138513509 "20080812" "Cow" 225 317 "C"
"3155" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080913" 1120080913 1.221264e+12 0.305584341014197 0.296279281377792 0.0403454261031596 0.00162775340744552 "20080913" "Cow" 257 349 "C"
"3156" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080101" 1220080101 1199145600000 NA NA NA NA "20080101" "Carter" 1 93 "C"
"3157" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080101" 1120080101 1199145600000 NA NA NA NA "20080101" "Childs" 1 93 "C"
"3158" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080406" 1220080406 1.20744e+12 0.85679588478003 0.853030507763227 0.0524165509199856 0.00274749481034744 "20080406" "Carter" 97 189 "C"
"3159" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080812" 1120080812 1218499200000 0.0595640455418167 0.0485952806969484 0.117824716406539 0.0138826637962814 "20080812" "VanNorden" 225 317 "C"
"3160" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080406" 1120080406 1.20744e+12 0.130017377970337 0.113747599118568 0.16165884827391 0.0261335832252469 "20080406" "Childs" 97 189 "C"
"3161" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080508" 1120080508 1210204800000 0.340245964644151 0.341966596933512 0.115414584680525 0.0133205263569782 "20080508" "Childs" 129 221 "C"
"3162" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080609" 1120080609 1212969600000 0.153114264005582 0.169944717083126 0.117869848659695 0.0138933012230595 "20080609" "Childs" 161 253 "C"
"3163" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080913" 1220080913 1.221264e+12 0.255263762604167 0.284377783536911 0.082910459110497 0.0068741442299134 "20080913" "Carter" 257 349 "C"
"3164" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080812" 1120080812 1218499200000 -0.0548199727152468 -0.0838947903226923 0.105077913509479 0.0110413679075056 "20080812" "Childs" 225 317 "C"
"3165" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080913" 1120080913 1.221264e+12 -0.0769332595683379 -0.115387111740268 0.107607290890618 0.011579329052818 "20080913" "Childs" 257 349 "C"
"3166" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080711" 1120080711 1215734400000 0.264791367319199 0.260743886232376 0.0625835324230575 0.00391669853054789 "20080711" "Cow" 193 285 "C"
"3167" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20071219" 1120071219 1198022400000 NA NA NA NA "20071219" "Carter" 353 79 "C"
"3168" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080305" 1220080305 1204675200000 0.67570385200168 0.678404033184052 0.0272228035141437 0.000741081031169673 "20080305" "Cow" 65 157 "C"
"3169" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071016" 1220071016 1192492800000 0.749874281379908 0.74804105920699 0.0792355777925827 0.00627827678812443 "20071016" "VanNorden" 289 15 "C"
"3170" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071117" 1220071117 1195257600000 0.774222196731892 0.822343111234923 0.19201384196582 0.0368693155064748 "20071117" "VanNorden" 321 47 "C"
"3171" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071219" 1220071219 1198022400000 0.837765868109558 0.844231388917783 0.0263936992462606 0.000696627359902058 "20071219" "VanNorden" 353 79 "C"
"3172" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080508" 1220080508 1210204800000 0.22079306279323 0.214709423482418 0.0560960507587243 0.00314676691072537 "20080508" "Carter" 129 221 "C"
"3173" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080508" 1220080508 1210204800000 0.00324773061418636 -0.035448522960886 0.183117304768299 0.0335319473056061 "20080508" "VanNorden" 129 221 "C"
"3174" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080609" 1220080609 1212969600000 0.202108875998446 0.20067554765514 0.121921387763746 0.0148648247942378 "20080609" "VanNorden" 161 253 "C"
"3175" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080711" 1220080711 1215734400000 0.172751830240296 0.174174587077954 0.122874660928573 0.0150981822983118 "20080711" "VanNorden" 193 285 "C"
"3176" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071016" 1220071016 1192492800000 0.225913756039985 0.231973126530647 0.102114544782614 0.0104273802561605 "20071016" "Cow" 289 15 "C"
"3177" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071117" 1220071117 1195257600000 0.453613720902609 0.362417824566364 0.133646718616851 0.0178614453970516 "20071117" "Cow" 321 47 "C"
"3178" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080913" 1220080913 1.221264e+12 -0.00321978506681814 -0.0253485589090622 0.106309838344494 0.0113017817288324 "20080913" "VanNorden" 257 349 "C"
"3179" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080101" 1220080101 1199145600000 0.350116518139839 0.365716487169266 0.0368062482899077 0.00135469991317834 "20080101" "Cow" 1 93 "C"
"3180" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080202" 1220080202 1201910400000 0.89616973903201 0.909028708934784 0.0438368444869416 0.0019216689345723 "20080202" "Cow" 33 125 "C"
"3181" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071117" 1220071117 1195257600000 0.13260827520202 0.152451610565186 0.14150854536787 0.0200246684121306 "20071117" "Carter" 321 47 "C"
"3182" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080406" 1220080406 1.20744e+12 0.45309489692023 0.15529003739357 0.387107914207183 0.149852537241836 "20080406" "Cow" 97 189 "C"
"3183" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080508" 1220080508 1210204800000 0.202692686511768 0.200625027219454 0.097372705647531 0.00948144380512071 "20080508" "Cow" 129 221 "C"
"3184" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080609" 1220080609 1212969600000 0.289433920738894 0.285295873880386 0.0496897983749562 0.0024690760625438 "20080609" "Cow" 161 253 "C"
"3185" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080711" 1220080711 1215734400000 0.282930689052157 0.286475588877996 0.0612349634474033 0.00374972074840482 "20080711" "Cow" 193 285 "C"
"3186" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080812" 1220080812 1218499200000 0.212767651526753 0.213665686547756 0.0861589501941009 0.00742336469854956 "20080812" "Cow" 225 317 "C"
"3187" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20071219" 1120071219 1198022400000 NA NA NA NA "20071219" "Cow" 353 79 "C"
"3188" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080101" 1120080101 1199145600000 NA NA NA NA "20080101" "Cow" 1 93 "C"
"3189" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080202" 1120080202 1201910400000 0.544343775838887 0.544549107551575 0.0219814838292022 0.000483185631333476 "20080202" "Cow" 33 125 "C"
"3190" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080305" 1220080305 1204675200000 0.580405567889639 0.705264735221863 0.317845743527801 0.101025916678741 "20080305" "Childs" 65 157 "C"
"3191" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080406" 1220080406 1.20744e+12 0.285249596554474 0.183608430212942 0.336668891536113 0.113345942528155 "20080406" "Childs" 97 189 "C"
"3192" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080508" 1120080508 1210204800000 0.545481203892909 0.543723940849304 0.00648536553852499 4.20599661682876e-05 "20080508" "Cow" 129 221 "C"
"3193" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071016" 1220071016 1192492800000 0.107717357452528 0.114670734852552 0.129623571796297 0.0168022703652298 "20071016" "Carter" 289 15 "C"
"3194" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20071219" 1120071219 1198022400000 NA NA NA NA "20071219" "VanNorden" 353 79 "C"
"3195" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071219" 1220071219 1198022400000 0.72609007892324 0.723529919981956 0.0375416133465908 0.00140937273266492 "20071219" "Carter" 353 79 "C"
"3196" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20071219" 1120071219 1198022400000 NA NA NA NA "20071219" "Childs" 353 79 "C"
"3197" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080913" 1220080913 1.221264e+12 0.0316302460303818 0.0329431169911435 0.112958310509677 0.0127595799132006 "20080913" "Childs" 257 349 "C"
"3198" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080406" 1120080406 1.20744e+12 0.927267483827419 0.942487239552457 0.0381556912797049 0.00145585677703215 "20080406" "VanNorden" 97 189 "C"
"3199" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080202" 1120080202 1201910400000 0.723245574197281 0.71569119449015 0.0477253822657049 0.00227771211240766 "20080202" "Childs" 33 125 "C"
"3200" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080305" 1120080305 1204675200000 0.908117713818756 0.92786717742354 0.0638821641262339 0.00408093089345108 "20080305" "Childs" 65 157 "C"
"3201" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080406" 1220080406 1.20744e+12 0.908428645658908 0.928674602700818 0.0495212404814525 0.00245235325882185 "20080406" "VanNorden" 97 189 "C"
"3202" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071219" 1220071219 1198022400000 0.809139233686115 0.805155263497279 0.0353024196473251 0.00124626083295584 "20071219" "Childs" 353 79 "C"
"3203" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080711" 1120080711 1215734400000 0.0238766271746536 0.00575875765644014 0.11813852521346 0.0139567111396113 "20080711" "Childs" 193 285 "C"
"3204" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080101" 1120080101 1199145600000 NA NA NA NA "20080101" "VanNorden" 1 93 "C"
"3205" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071219" 1220071219 1198022400000 0.660959928407582 0.762097775936127 0.172198927366294 0.0296524705861021 "20071219" "Cow" 353 79 "C"
"3206" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080406" 1120080406 1.20744e+12 0.843121863833261 0.854301929473877 0.0375064457698885 0.00140673347428959 "20080406" "Cow" 97 189 "C"
"3207" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080305" 1220080305 1204675200000 0.902074180618442 0.906747293850732 0.0197689257131929 0.00039081042385374 "20080305" "VanNorden" 65 157 "C"
"3208" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080812" 1120080812 1218499200000 0.261244839585539 0.278046329816182 0.0781610412236666 0.00610914836516771 "20080812" "Carter" 225 317 "C"
"3209" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080202" 1120080202 1201910400000 0.576553980417098 0.583736569494814 0.0312373892114511 0.00097577448474768 "20080202" "VanNorden" 33 125 "C"
"3210" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080305" 1120080305 1204675200000 0.900977357901239 0.950268057485422 0.0906735690303219 0.00822169612069656 "20080305" "VanNorden" 65 157 "C"
"3211" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080812" 1220080812 1218499200000 -0.0219395649906748 -0.0527781692401665 0.114578041115431 0.0131281275058493 "20080812" "Childs" 225 317 "C"
"3212" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080913" 1220080913 1.221264e+12 0.295119537536157 0.290315270423889 0.0882927550863109 0.00779561060073128 "20080913" "Cow" 257 349 "C"
"3213" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080913" 1120080913 1.221264e+12 0.185454221975767 0.214841512342294 0.104235470879529 0.0108650333894771 "20080913" "Carter" 257 349 "C"
"3214" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071117" 1220071117 1195257600000 -0.0476984145566635 -0.0900446785421207 0.132746381408564 0.0176216017770679 "20071117" "Childs" 321 47 "C"
"3215" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080202" 1220080202 1201910400000 0.849417245013615 0.846195638179779 0.0344811073466758 0.00118894676385298 "20080202" "VanNorden" 33 125 "C"
"3216" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080508" 1120080508 1210204800000 0.0551050992829854 0.0687300238539191 0.137153120308361 0.0188109784103197 "20080508" "VanNorden" 129 221 "C"
"3217" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080609" 1220080609 1212969600000 0.236457279636797 0.252867390712102 0.118928435484232 0.0141439727667271 "20080609" "Childs" 161 253 "C"
"3218" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080305" 1120080305 1204675200000 0.178558668548908 0.177416168153286 0.0091362626807956 8.34712957724983e-05 "20080305" "Cow" 65 157 "C"
"3219" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080101" 1220080101 1199145600000 0.53337293806433 0.485853775855034 0.158058584067829 0.0249825159975269 "20080101" "VanNorden" 1 93 "C"
"3220" 2008 "LANDSAT/LT5_L1T_32DAY_NDWI/20080609" 1120080609 1212969600000 0.180570876639783 0.169796142549742 0.125456507815172 0.0157393353531784 "20080609" "VanNorden" 161 253 "C"
"3221" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20080711" 1220080711 1215734400000 0.060060604185675 0.0520386564234893 0.120661720655755 0.0145592508316076 "20080711" "Childs" 193 285 "C"
"3222" 2008 "LANDSAT/LE7_L1T_32DAY_NDWI/20071016" 1220071016 1192492800000 -0.0478619662053124 -0.0959193488838626 0.135738468004278 0.0184249316961485 "20071016" "Childs" 289 15 "C"
"3223" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090610" 1120090610 1.244592e+12 0.284520067069509 0.287822395563126 0.0390256119455617 0.00152299838772557 "20090610" "Cow" 161 253 "D"
"3224" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090202" 1220090202 1233532800000 0.337477949795438 0.315900176763535 0.0857397322659341 0.00735130168903406 "20090202" "Carter" 33 125 "D"
"3225" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090914" 1120090914 1252886400000 0.181444832635403 0.186099573969841 0.0988886304260783 0.0097789612275455 "20090914" "Cow" 257 349 "D"
"3226" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20081218" 1120081218 1229558400000 0.805137305117365 0.821165422598521 0.0831759328408412 0.00691823580394413 "20081218" "Carter" 353 79 "D"
"3227" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20081116" 1120081116 1226793600000 NA NA NA NA "20081116" "Cow" 321 47 "D"
"3228" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090407" 1220090407 1239062400000 0.472714866720029 0.459575340151787 0.166769277060413 0.0278119917712527 "20090407" "Carter" 97 189 "D"
"3229" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20081116" 1120081116 1226793600000 NA NA NA NA "20081116" "Carter" 321 47 "D"
"3230" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20081116" 1120081116 1226793600000 NA NA NA NA "20081116" "VanNorden" 321 47 "D"
"3231" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090813" 1120090813 1250121600000 0.210059215152346 0.199029266834259 0.0841710177575788 0.00708476023034664 "20090813" "Cow" 225 317 "D"
"3232" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090306" 1120090306 1236297600000 0.8973779908014 0.912245114644369 0.0460644344861281 0.00212193212452679 "20090306" "Cow" 65 157 "D"
"3233" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090202" 1120090202 1233532800000 0.301634285147001 0.293141583843929 0.235940921028361 0.0556681182157111 "20090202" "VanNorden" 33 125 "D"
"3234" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090101" 1220090101 1.230768e+12 0.811445944636833 0.829178969065348 0.0793108237159415 0.00629020675850114 "20090101" "Carter" 1 93 "D"
"3235" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090712" 1120090712 1247356800000 0.303975027362141 0.301322959363461 0.0483939556099293 0.00234197493957581 "20090712" "Cow" 193 285 "D"
"3236" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090306" 1120090306 1236297600000 0.840935031869518 0.839971860249837 0.0596948515081031 0.00356347529657448 "20090306" "Carter" 65 157 "D"
"3237" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20081015" 1120081015 1224028800000 0.19266388421545 0.207559818029404 0.116847078129938 0.0136532396675037 "20081015" "Cow" 289 15 "D"
"3238" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090610" 1120090610 1.244592e+12 0.205975629578892 0.208486015940535 0.132924869476565 0.0176690209253618 "20090610" "VanNorden" 161 253 "D"
"3239" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090101" 1120090101 1.230768e+12 0.908529126879306 0.919594815696578 0.0457215141282881 0.00209045685418324 "20090101" "Childs" 1 93 "D"
"3240" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090306" 1220090306 1236297600000 0.860407385808318 0.859858751296997 0.0530811693870496 0.00281761054349665 "20090306" "Carter" 65 157 "D"
"3241" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20081015" 1120081015 1224028800000 0.229224735398346 0.245283445715904 0.0585116929211906 0.0034236182085037 "20081015" "Carter" 289 15 "D"
"3242" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20081015" 1120081015 1224028800000 0.0505941008302239 0.0297209588438272 0.0860693157233431 0.00740792710908451 "20081015" "VanNorden" 289 15 "D"
"3243" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090407" 1120090407 1239062400000 0.270262379301797 0.275786906480789 0.0666121580369773 0.00443717959834324 "20090407" "Cow" 97 189 "D"
"3244" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090202" 1120090202 1233532800000 0.830716650967204 0.846101820468903 0.0414061231163623 0.00171446703152735 "20090202" "Cow" 33 125 "D"
"3245" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20081015" 1220081015 1224028800000 0.383444012323422 0.380101987293788 0.0562640309943095 0.00316564118372862 "20081015" "Carter" 289 15 "D"
"3246" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20081116" 1220081116 1226793600000 0.217371784324355 0.205806732177734 0.141059448569296 0.0198977680306738 "20081116" "Carter" 321 47 "D"
"3247" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20081218" 1220081218 1229558400000 0.807135753220681 0.828124692042669 0.093146330752982 0.00867623893274392 "20081218" "Carter" 353 79 "D"
"3248" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090509" 1120090509 1241827200000 0.206174197068455 0.201711684465408 0.0705335196624377 0.00497497739597148 "20090509" "Cow" 129 221 "D"
"3249" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090813" 1220090813 1250121600000 -0.00931463264857291 -0.033232941175811 0.112314309349975 0.012614504084762 "20090813" "Childs" 225 317 "D"
"3250" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090202" 1120090202 1233532800000 0.55248125270534 0.516611879286559 0.0911050017330098 0.00830012134077172 "20090202" "Childs" 33 125 "D"
"3251" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090306" 1120090306 1236297600000 0.543905753108746 0.597711604833603 0.297577290381966 0.0885522437510731 "20090306" "Childs" 65 157 "D"
"3252" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20081218" 1120081218 1229558400000 0.852906460155059 0.864283781599354 0.0429052746790489 0.00184086259528463 "20081218" "Childs" 353 79 "D"
"3253" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090101" 1120090101 1.230768e+12 0.850567408111117 0.863866825898488 0.062310431307479 0.00388258984972406 "20090101" "Cow" 1 93 "D"
"3254" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090914" 1120090914 1252886400000 -0.00973766450402557 -0.0331965970785119 0.111991879814363 0.0125421811443547 "20090914" "VanNorden" 257 349 "D"
"3255" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090202" 1220090202 1233532800000 0.359767455731887 0.349589608835452 0.0904709700227496 0.00818499641685725 "20090202" "Childs" 33 125 "D"
"3256" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090813" 1220090813 1250121600000 0.252166355223353 0.266269671916962 0.0935724793987691 0.00875580890083306 "20090813" "Carter" 225 317 "D"
"3257" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090914" 1220090914 1252886400000 0.210154742384746 0.232152536511421 0.108404046930447 0.0117514373908985 "20090914" "Carter" 257 349 "D"
"3258" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090914" 1120090914 1252886400000 -0.0638584475222717 -0.0919185349462079 0.0953701746737168 0.00909547021729525 "20090914" "Childs" 257 349 "D"
"3259" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090101" 1120090101 1.230768e+12 0.793373069656429 0.791317999362946 0.0719009596878247 0.00516974800403019 "20090101" "Carter" 1 93 "D"
"3260" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090407" 1120090407 1239062400000 0.19556056398815 0.176435582339764 0.160791708007468 0.025853973363959 "20090407" "Carter" 97 189 "D"
"3261" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090509" 1120090509 1241827200000 0.233881938146121 0.236758902668953 0.0387504697248275 0.00150159890389477 "20090509" "Carter" 129 221 "D"
"3262" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090610" 1120090610 1.244592e+12 0.318325561485184 0.324288353323936 0.0456720195323239 0.00208593336816097 "20090610" "Carter" 161 253 "D"
"3263" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090712" 1120090712 1247356800000 0.283220232200267 0.285094186663628 0.0686612987092162 0.00471437394043622 "20090712" "Carter" 193 285 "D"
"3264" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090813" 1120090813 1250121600000 0.408659876949752 0.407154202461243 0.00659873155997569 4.35432582006192e-05 "20090813" "Carter" 225 317 "D"
"3265" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20081218" 1120081218 1229558400000 0.574320029501521 0.59015299876531 0.0653315797306195 0.00426821531009829 "20081218" "Cow" 353 79 "D"
"3266" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090914" 1120090914 1252886400000 0.181493077913661 0.201976246067456 0.106534498186724 0.0113495993038971 "20090914" "Carter" 257 349 "D"
"3267" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090509" 1220090509 1241827200000 0.14790845007992 0.152463759718971 0.11510377132517 0.0132488781732771 "20090509" "VanNorden" 129 221 "D"
"3268" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090712" 1220090712 1247356800000 0.314159738372511 0.32438388466835 0.0616683519248691 0.0038029856291295 "20090712" "Carter" 193 285 "D"
"3269" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090712" 1220090712 1247356800000 0.176679309788903 0.177941746733807 0.105037405124824 0.0110328564753564 "20090712" "VanNorden" 193 285 "D"
"3270" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090813" 1220090813 1250121600000 0.136454326387699 0.120553072237156 0.0889839075476448 0.00791813580244779 "20090813" "VanNorden" 225 317 "D"
"3271" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20081218" 1120081218 1229558400000 0.917999127518874 0.943268896194926 0.131656267111982 0.0173333726698615 "20081218" "VanNorden" 353 79 "D"
"3272" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090101" 1120090101 1.230768e+12 0.867809629953537 0.858434762881727 0.0393419477004146 0.00154778884886216 "20090101" "VanNorden" 1 93 "D"
"3273" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090202" 1220090202 1233532800000 0.470573167188452 0.496997654438019 0.0593966953270739 0.00352796741577725 "20090202" "Cow" 33 125 "D"
"3274" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090306" 1220090306 1236297600000 0.900598393667729 0.91780698299408 0.0438942153767943 0.0019267021435444 "20090306" "Cow" 65 157 "D"
"3275" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090407" 1220090407 1239062400000 0.248761889994691 0.166152246296406 0.227424538814956 0.0517219208551954 "20090407" "Cow" 97 189 "D"
"3276" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090509" 1220090509 1241827200000 0.20921782848485 0.236157938838005 0.0800816245172642 0.0064130665853241 "20090509" "Cow" 129 221 "D"
"3277" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090610" 1220090610 1.244592e+12 0.336076762561404 0.345536440610886 0.0457273339730435 0.00209098907228226 "20090610" "Cow" 161 253 "D"
"3278" 2009 "LANDSAT/LE7_L1T_32DAY_NDWI/20090712" 1220090712 1247356800000 0.284470183040024 0.278133675456047 0.0615110791812011 0.003783612862036 "20090712" "Cow" 193 285 "D"
"3279" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090712" 1120090712 1247356800000 0.153687689249854 0.145183037016906 0.135203240407197 0.0182799162166064 "20090712" "VanNorden" 193 285 "D"
"3280" 2009 "LANDSAT/LT5_L1T_32DAY_NDWI/20090813" 1120090813 1250121600000 0.0554945506963766 0.0334228135358829 0.119992233036462 0.0143981359890765 "20090813" "VanNorden" 225 317 "D"
